
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 2394.000 & 0 & 0.000 & 0.000 & 0 & 3185.000 & 0 & 0.000 & 0.000 & 0 & 1.148ms & 1.148 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4615.000 & 0 & 0.000 & 0.000 & 0 & 5105.000 & 0 & 0.000 & 0.000 & 0 & 1.390171ms & 1.390 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 6053.000 & 0 & 0.000 & 0.000 & 0 & 12847.000 & 0 & 0.000 & 0.000 & 0 & 1.923454ms & 1.924 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4790.000 & 0 & 0.000 & 0.000 & 0 & 17831.000 & 0 & 0.000 & 0.000 & 0 & 2.737647ms & 2.738 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4434.000 & 0 & 0.000 & 0.000 & 0 & 3727.000 & 0 & 0.000 & 0.000 & 0 & 1.412593ms & 1.413 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 5454.000 & 0 & 0.000 & 0.000 & 0 & 1806.000 & 0 & 0.000 & 0.000 & 0 & 1.240939ms & 1.241 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 801.484µs & 0.802 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 5392.000 & 0 & 0.000 & 0.000 & 0 & 3008.000 & 0 & 0.000 & 0.000 & 0 & 1.230566ms & 1.231 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 5151.000 & 0 & 0.000 & 0.000 & 0 & 31089.000 & 0 & 0.000 & 0.000 & 0 & 4.268434ms & 4.268 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 3412.000 & 0 & 0.000 & 0.000 & 0 & 1028.000 & 0 & 0.000 & 0.000 & 0 & 1.200433ms & 1.200 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 1.02184ms & 1.022 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 3890.000 & 0 & 0.000 & 0.000 & 0 & 2411.000 & 0 & 0.000 & 0.000 & 0 & 1.235297ms & 1.235 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 2934.000 & 0 & 0.000 & 0.000 & 0 & 2046.000 & 0 & 0.000 & 0.000 & 0 & 1.168041ms & 1.168 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 5692.000 & 0 & 0.000 & 0.000 & 0 & 2648.000 & 0 & 0.000 & 0.000 & 0 & 1.237874ms & 1.238 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4371.000 & 0 & 0.000 & 0.000 & 0 & 6069.000 & 0 & 0.000 & 0.000 & 0 & 1.412534ms & 1.413 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 3773.000 & 0 & 0.000 & 0.000 & 0 & 3127.000 & 0 & 0.000 & 0.000 & 0 & 1.158388ms & 1.158 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 2755.000 & 0 & 0.000 & 0.000 & 0 & 2944.000 & 0 & 0.000 & 0.000 & 0 & 1.271376ms & 1.271 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 3773.000 & 0 & 0.000 & 0.000 & 0 & 2887.000 & 0 & 0.000 & 0.000 & 0 & 1.324215ms & 1.324 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 778.000 & 0 & 0.000 & 0.000 & 0 & 1142.000 & 0 & 0.000 & 0.000 & 0 & 1.214402ms & 1.214 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 2453.000 & 0 & 0.000 & 0.000 & 0 & 246.000 & 0 & 0.000 & 0.000 & 0 & 1.214311ms & 1.214 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 5330.000 & 0 & 0.000 & 0.000 & 0 & 2230.000 & 0 & 0.000 & 0.000 & 0 & 1.214063ms & 1.214 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4314.000 & 0 & 0.000 & 0.000 & 0 & 1986.000 & 0 & 0.000 & 0.000 & 0 & 1.199794ms & 1.200 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 5574.000 & 0 & 0.000 & 0.000 & 0 & 966.000 & 0 & 0.000 & 0.000 & 0 & 1.198195ms & 1.198 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 813.409µs & 0.813 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 2338.000 & 0 & 0.000 & 0.000 & 0 & 3122.000 & 0 & 0.000 & 0.000 & 0 & 1.28591ms & 1.286 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 5454.000 & 0 & 0.000 & 0.000 & 0 & 726.000 & 0 & 0.000 & 0.000 & 0 & 1.231764ms & 1.232 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4308.000 & 0 & 0.000 & 0.000 & 0 & 5351.000 & 0 & 0.000 & 0.000 & 0 & 1.31828ms & 1.318 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 1798.000 & 0 & 0.000 & 0.000 & 0 & 603.000 & 0 & 0.000 & 0.000 & 0 & 1.18474ms & 1.185 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 2876.000 & 0 & 0.000 & 0.000 & 0 & 1445.000 & 0 & 0.000 & 0.000 & 0 & 1.232003ms & 1.232 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 6473.000 & 0 & 0.000 & 0.000 & 0 & 4807.000 & 0 & 0.000 & 0.000 & 0 & 1.23653ms & 1.237 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 7492.000 & 0 & 0.000 & 0.000 & 0 & 14108.000 & 0 & 0.000 & 0.000 & 0 & 1.96259ms & 1.963 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 5813.000 & 0 & 0.000 & 0.000 & 0 & 33488.000 & 0 & 0.000 & 0.000 & 0 & 4.260331ms & 4.260 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 1139.000 & 0 & 0.000 & 0.000 & 0 & 122.000 & 0 & 0.000 & 0.000 & 0 & 1.100877ms & 1.101 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 998.634µs & 0.999 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 8386.000 & 0 & 0.000 & 0.000 & 0 & 6734.000 & 0 & 0.000 & 0.000 & 0 & 1.509419ms & 1.509 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4853.000 & 0 & 0.000 & 0.000 & 0 & 2947.000 & 0 & 0.000 & 0.000 & 0 & 1.226123ms & 1.226 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4070.000 & 0 & 0.000 & 0.000 & 0 & 9010.000 & 0 & 0.000 & 0.000 & 0 & 1.754792ms & 1.755 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4134.000 & 0 & 0.000 & 0.000 & 0 & 3846.000 & 0 & 0.000 & 0.000 & 0 & 1.334276ms & 1.334 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 2757.000 & 0 & 0.000 & 0.000 & 0 & 423.000 & 0 & 0.000 & 0.000 & 0 & 1.153449ms & 1.153 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 772.899µs & 0.773 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 3596.000 & 0 & 0.000 & 0.000 & 0 & 844.000 & 0 & 0.000 & 0.000 & 0 & 1.22244ms & 1.222 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 783.03µs & 0.783 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 5870.000 & 0 & 0.000 & 0.000 & 0 & 26470.000 & 0 & 0.000 & 0.000 & 0 & 2.933357ms & 2.933 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4606.000 & 0 & 0.000 & 0.000 & 0 & 17054.000 & 0 & 0.000 & 0.000 & 0 & 2.457757ms & 2.458 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4912.000 & 0 & 0.000 & 0.000 & 0 & 2888.000 & 0 & 0.000 & 0.000 & 0 & 1.271072ms & 1.271 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4195.000 & 0 & 0.000 & 0.000 & 0 & 4985.000 & 0 & 0.000 & 0.000 & 0 & 1.362345ms & 1.362 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 1.028756ms & 1.029 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4675.000 & 0 & 0.000 & 0.000 & 0 & 5105.000 & 0 & 0.000 & 0.000 & 0 & 1.492428ms & 1.492 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 3776.000 & 0 & 0.000 & 0.000 & 0 & 1144.000 & 0 & 0.000 & 0.000 & 0 & 1.238599ms & 1.239 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 1912.000 & 0 & 0.000 & 0.000 & 0 & 2828.000 & 0 & 0.000 & 0.000 & 0 & 1.150193ms & 1.150 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4851.000 & 0 & 0.000 & 0.000 & 0 & 17828.000 & 0 & 0.000 & 0.000 & 0 & 2.748605ms & 2.749 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 3715.000 & 0 & 0.000 & 0.000 & 0 & 424.000 & 0 & 0.000 & 0.000 & 0 & 1.108638ms & 1.109 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 997.996µs & 0.998 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 1.156134ms & 1.156 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 1797.000 & 0 & 0.000 & 0.000 & 0 & 1083.000 & 0 & 0.000 & 0.000 & 0 & 1.164776ms & 1.165 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 899.000 & 0 & 0.000 & 0.000 & 0 & 361.000 & 0 & 0.000 & 0.000 & 0 & 1.096871ms & 1.097 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 1.060133ms & 1.060 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4910.000 & 0 & 0.000 & 0.000 & 0 & 610.000 & 0 & 0.000 & 0.000 & 0 & 1.234248ms & 1.234 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 6889.000 & 0 & 0.000 & 0.000 & 0 & 5591.000 & 0 & 0.000 & 0.000 & 0 & 1.387034ms & 1.387 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 6168.000 & 0 & 0.000 & 0.000 & 0 & 4031.000 & 0 & 0.000 & 0.000 & 0 & 1.34894ms & 1.349 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 3891.000 & 0 & 0.000 & 0.000 & 0 & 19208.000 & 0 & 0.000 & 0.000 & 0 & 2.867239ms & 2.867 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 3476.000 & 0 & 0.000 & 0.000 & 0 & 2284.000 & 0 & 0.000 & 0.000 & 0 & 1.036369ms & 1.036 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4130.000 & 0 & 0.000 & 0.000 & 0 & 4271.000 & 0 & 0.000 & 0.000 & 0 & 1.449893ms & 1.450 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 1739.000 & 0 & 0.000 & 0.000 & 0 & 181.000 & 0 & 0.000 & 0.000 & 0 & 1.06767ms & 1.068 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4377.000 & 0 & 0.000 & 0.000 & 0 & 2163.000 & 0 & 0.000 & 0.000 & 0 & 1.16763ms & 1.168 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 1858.000 & 0 & 0.000 & 0.000 & 0 & 241.000 & 0 & 0.000 & 0.000 & 0 & 1.070711ms & 1.071 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 6284.000 & 0 & 0.000 & 0.000 & 0 & 12676.000 & 0 & 0.000 & 0.000 & 0 & 1.789689ms & 1.790 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 6831.000 & 0 & 0.000 & 0.000 & 0 & 7330.000 & 0 & 0.000 & 0.000 & 0 & 1.816354ms & 1.816 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 7847.000 & 0 & 0.000 & 0.000 & 0 & 22273.000 & 0 & 0.000 & 0.000 & 0 & 2.873019ms & 2.873 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 2274.000 & 0 & 0.000 & 0.000 & 0 & 1087.000 & 0 & 0.000 & 0.000 & 0 & 1.216342ms & 1.216 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 1.006418ms & 1.006 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 5153.000 & 0 & 0.000 & 0.000 & 0 & 3127.000 & 0 & 0.000 & 0.000 & 0 & 1.262904ms & 1.263 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 796.687µs & 0.797 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 1.144819ms & 1.145 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4970.000 & 0 & 0.000 & 0.000 & 0 & 1870.000 & 0 & 0.000 & 0.000 & 0 & 1.235326ms & 1.235 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 1497.000 & 0 & 0.000 & 0.000 & 0 & 603.000 & 0 & 0.000 & 0.000 & 0 & 1.194384ms & 1.194 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 8333.000 & 0 & 0.000 & 0.000 & 0 & 5347.000 & 0 & 0.000 & 0.000 & 0 & 1.430149ms & 1.430 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 870.863µs & 0.871 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 5337.000 & 0 & 0.000 & 0.000 & 0 & 4084.000 & 0 & 0.000 & 0.000 & 0 & 1.425481ms & 1.426 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 6287.000 & 0 & 0.000 & 0.000 & 0 & 2892.000 & 0 & 0.000 & 0.000 & 0 & 1.168914ms & 1.169 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 1.090949ms & 1.091 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 782.32µs & 0.782 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 1.186202ms & 1.186 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 3897.000 & 0 & 0.000 & 0.000 & 0 & 1383.000 & 0 & 0.000 & 0.000 & 0 & 1.1409ms & 1.141 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 5211.000 & 0 & 0.000 & 0.000 & 0 & 4268.000 & 0 & 0.000 & 0.000 & 0 & 1.643118ms & 1.643 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 734.97µs & 0.735 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 2093.000 & 0 & 0.000 & 0.000 & 0 & 2828.000 & 0 & 0.000 & 0.000 & 0 & 1.309972ms & 1.310 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4670.000 & 0 & 0.000 & 0.000 & 0 & 4390.000 & 0 & 0.000 & 0.000 & 0 & 1.405552ms & 1.406 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 2453.000 & 0 & 0.000 & 0.000 & 0 & 3367.000 & 0 & 0.000 & 0.000 & 0 & 1.310067ms & 1.310 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 879.17µs & 0.879 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 3414.000 & 0 & 0.000 & 0.000 & 0 & 1566.000 & 0 & 0.000 & 0.000 & 0 & 1.268934ms & 1.269 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 801.518µs & 0.802 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 1197.000 & 0 & 0.000 & 0.000 & 0 & 4984.000 & 0 & 0.000 & 0.000 & 0 & 1.526212ms & 1.526 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 3474.000 & 0 & 0.000 & 0.000 & 0 & 1746.000 & 0 & 0.000 & 0.000 & 0 & 1.118346ms & 1.118 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 950.881µs & 0.951 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 1374.000 & 0 & 0.000 & 0.000 & 0 & 2106.000 & 0 & 0.000 & 0.000 & 0 & 1.308039ms & 1.308 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 2339.000 & 0 & 0.000 & 0.000 & 0 & 1082.000 & 0 & 0.000 & 0.000 & 0 & 1.169996ms & 1.170 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 2993.000 & 0 & 0.000 & 0.000 & 0 & 2167.000 & 0 & 0.000 & 0.000 & 0 & 1.106523ms & 1.107 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 3771.000 & 0 & 0.000 & 0.000 & 0 & 14109.000 & 0 & 0.000 & 0.000 & 0 & 1.852441ms & 1.852 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 2818.000 & 0 & 0.000 & 0.000 & 0 & 782.000 & 0 & 0.000 & 0.000 & 0 & 1.113145ms & 1.113 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 3713.000 & 0 & 0.000 & 0.000 & 0 & 2466.000 & 0 & 0.000 & 0.000 & 0 & 1.356836ms & 1.357 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 761.337µs & 0.761 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 1.170659ms & 1.171 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 179.000 & 0 & 0.000 & 0.000 & 0 & 481.000 & 0 & 0.000 & 0.000 & 0 & 1.181751ms & 1.182 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 1258.000 & 0 & 0.000 & 0.000 & 0 & 1562.000 & 0 & 0.000 & 0.000 & 0 & 1.218682ms & 1.219 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 921.122µs & 0.921 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 4135.000 & 0 & 0.000 & 0.000 & 0 & 2044.000 & 0 & 0.000 & 0.000 & 0 & 1.212567ms & 1.213 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 3237.000 & 0 & 0.000 & 0.000 & 0 & 183.000 & 0 & 0.000 & 0.000 & 0 & 1.044268ms & 1.044 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 3775.000 & 0 & 0.000 & 0.000 & 0 & 2585.000 & 0 & 0.000 & 0.000 & 0 & 1.298741ms & 1.299 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 7426.000 & 0 & 0.000 & 0.000 & 0 & 36374.000 & 0 & 0.000 & 0.000 & 0 & 4.541433ms & 4.541 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 5392.000 & 0 & 0.000 & 0.000 & 0 & 2048.000 & 0 & 0.000 & 0.000 & 0 & 1.321153ms & 1.321 & 0 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 3.173 & 1 & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 0.000 & 0 & 0.000 & NaN & 0 & 987.513µs & 0.988 & 0 \\
