Melbourne & 19493 & 1098227 & 194930 & 1949300 & 0.10409923662781986 & 8569.033 & 8569.557 & 0.523 & 168.523 & 0.020 & 3831.942 & 3832.363 & 0.420 & 126.989 & 0.033 & 1578.972774417s & 28860.614252316s & 28860614.252 & 0.055 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 0.09463373617734754 & 3177.761 & 3177.770 & 0.009 & 69.747 & 0.022 & 3680.255 & 3680.817 & 0.562 & 174.977 & 0.048 & 31.775145436s & 25260.663990297s & 25260663.990 & 0.001 \\
Palermo & 2176 & 226215 & 21760 & 217600 & 0.09426541568979013 & 2728.444 & 2728.470 & 0.026 & 35.994 & 0.013 & 1550.607 & 1550.767 & 0.160 & 37.111 & 0.024 & 19.999019233s & 10671.733315009s & 10671733.315 & 0.002 \\
Paris & 11950 & 1823872 & 11950 & 1195000 & 0.09139335888057186 & 4293.460 & 4294.628 & 1.168 & 119.129 & 0.028 & 1520.934 & 1521.420 & 0.486 & 73.957 & 0.049 & 175.572043856s & 10239.331889801s & 10239331.890 & 0.017 \\
Prague & 5147 & 670421 & 51470 & 514700 & 0.09824416888261946 & 3713.296 & 3713.311 & 0.015 & 96.475 & 0.026 & 4261.713 & 4261.406 & 0.307 & 256.841 & 0.060 & 242.625795619s & 29903.166859279s & 29903166.859 & 0.008 \\
Rennes & 1407 & 109075 & 14070 & 140700 & 0.09218482976159778 & 2866.403 & 2866.367 & 0.036 & 56.460 & 0.020 & 1887.561 & 1887.543 & 0.018 & 91.491 & 0.048 & 8.722301022s & 11667.794458589s & 11667794.459 & 0.001 \\
Rome & 7869 & 1051211 & 78690 & 786900 & 0.10014789491273829 & 3903.972 & 3903.981 & 0.009 & 65.811 & 0.017 & 2240.449 & 2241.653 & 1.204 & 138.147 & 0.062 & 576.559056736s & 19299.79561457s & 19299795.615 & 0.030 \\
Sydney & 24063 & 1265135 & 240630 & 2406300 & 0.10499540645361773 & 6041.169 & 6041.766 & 0.597 & 138.865 & 0.023 & 4381.857 & 4382.580 & 0.723 & 189.244 & 0.043 & 2208.864355713s & 30970.012875859s & 30970012.876 & 0.071 \\
Toulouse & 3329 & 224354 & 33290 & 332900 & 0.09625095244049287 & 4660.700 & 4660.785 & 0.086 & 76.283 & 0.016 & 3829.167 & 3828.798 & 0.369 & 147.072 & 0.038 & 51.136280224s & 26709.432528501s & 26709432.529 & 0.002 \\
Turku & 1850 & 133512 & 18500 & 185000 & 0.09349636989863719 & 1982.008 & 1981.785 & 0.223 & 36.664 & 0.019 & 1977.662 & 1977.067 & 0.595 & 132.210 & 0.067 & 12.574973268s & 12479.545142917s & 12479545.143 & 0.001 \\
Venice & 1874 & 118519 & 18740 & 187400 & 0.09355767606511502 & 1897.744 & 1897.973 & 0.229 & 51.326 & 0.027 & 3334.041 & 3334.772 & 0.731 & 178.567 & 0.054 & 17.749830922s & 25358.949403406s & 25358949.403 & 0.001 \\
Winnipeg & 5079 & 333882 & 50790 & 507900 & 0.09818393101432848 & 3171.248 & 3171.219 & 0.029 & 39.364 & 0.012 & 2186.970 & 2186.779 & 0.191 & 114.306 & 0.052 & 80.195675495s & 18749.921074766s & 18749921.075 & 0.004 \\
