Melbourne & 19493 & 1098227 & 194930 & 1949300 & 0.10409923662781986 & 8569.033 & 8571.458 & 2.424 & 165.849 & 0.019 & 3831.942 & 3832.463 & 0.521 & 125.703 & 0.033 & 1747.108624371s & 673.110255444s & 673110.255 & 2.596 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 0.09463373617734754 & 3177.761 & 3175.420 & 2.341 & 69.576 & 0.022 & 3680.255 & 3688.163 & 7.908 & 174.073 & 0.047 & 38.726996195s & 592.750908934s & 592750.909 & 0.065 \\
Palermo & 2176 & 226215 & 21760 & 217600 & 0.09426541568979013 & 2728.444 & 2729.240 & 0.796 & 37.717 & 0.014 & 1550.607 & 1549.715 & 0.893 & 37.162 & 0.024 & 22.677533535s & 251.48929078s & 251489.291 & 0.090 \\
Paris & 11950 & 1823872 & 11950 & 1195000 & 0.09139335888057186 & 4293.460 & 4296.094 & 2.634 & 119.777 & 0.028 & 1520.934 & 1519.419 & 1.515 & 75.130 & 0.049 & 174.207417818s & 230.684869842s & 230684.870 & 0.755 \\
Prague & 5147 & 670421 & 51470 & 514700 & 0.09824416888261946 & 3713.296 & 3712.927 & 0.369 & 95.674 & 0.026 & 4261.713 & 4257.304 & 4.409 & 258.741 & 0.061 & 262.851518777s & 674.732685139s & 674732.685 & 0.390 \\
Rennes & 1407 & 109075 & 14070 & 140700 & 0.09218482976159778 & 2866.403 & 2867.059 & 0.656 & 56.443 & 0.020 & 1887.561 & 1887.042 & 0.519 & 95.363 & 0.051 & 10.459689843s & 280.571152045s & 280571.152 & 0.037 \\
Rome & 7869 & 1051211 & 78690 & 786900 & 0.10014789491273829 & 3903.972 & 3905.968 & 1.996 & 66.574 & 0.017 & 2240.449 & 2248.197 & 7.749 & 139.231 & 0.062 & 568.06042021s & 428.549980284s & 428549.980 & 1.326 \\
Sydney & 24063 & 1265135 & 240630 & 2406300 & 0.10499540645361773 & 6041.169 & 6042.554 & 1.386 & 137.583 & 0.023 & 4381.857 & 4376.603 & 5.254 & 194.551 & 0.044 & 2432.489900368s & 742.717812683s & 742717.813 & 3.275 \\
Toulouse & 3329 & 224354 & 33290 & 332900 & 0.09625095244049287 & 4660.700 & 4660.996 & 0.297 & 77.340 & 0.017 & 3829.167 & 3836.222 & 7.055 & 142.757 & 0.037 & 61.456847929s & 654.838078947s & 654838.079 & 0.094 \\
Turku & 1850 & 133512 & 18500 & 185000 & 0.09349636989863719 & 1982.008 & 1983.450 & 1.441 & 36.094 & 0.018 & 1977.662 & 1983.102 & 5.440 & 135.706 & 0.068 & 15.53648675s & 296.891415135s & 296891.415 & 0.052 \\
Venice & 1874 & 118519 & 18740 & 187400 & 0.09355767606511502 & 1897.744 & 1898.530 & 0.787 & 52.344 & 0.028 & 3334.041 & 3324.163 & 9.878 & 187.049 & 0.056 & 21.83036774s & 557.465352743s & 557465.353 & 0.039 \\
Winnipeg & 5079 & 333882 & 50790 & 507900 & 0.09818393101432848 & 3171.248 & 3172.479 & 1.231 & 38.986 & 0.012 & 2186.970 & 2187.581 & 0.611 & 117.241 & 0.054 & 92.458108944s & 429.987010281s & 429987.010 & 0.215 \\
