Kuopio & 549 & 32122 & 5490 & 54900 & 0.08752571322495457 & 1561.357 & 1581.302 & 19.945 & 0.000 & 0.000 & 1627.485 & 1745.414 & 117.929 & 0.000 & 0.000 & 2.340162803s & 269.977016ms & 269.977 & 8.668 \\
Lisbon & 7073 & 526169 & 70730 & 707300 & 0.09967306472155642 & 1075.165 & 1154.448 & 79.284 & 0.000 & 0.000 & 1640.455 & 1944.112 & 303.657 & 0.000 & 0.000 & 266.630869789s & 331.314228ms & 331.314 & 804.767 \\
Luxembourg & 1367 & 186752 & 13670 & 136700 & 0.09204555062266086 & 2401.183 & 2410.575 & 9.391 & 0.000 & 0.000 & 1693.977 & 1642.166 & 51.810 & 0.000 & 0.000 & 13.625403735s & 302.21656ms & 302.217 & 45.085 \\
Melbourne & 19493 & 1098227 & 194930 & 1949300 & 0.10409923662781986 & 8569.033 & 8641.934 & 72.901 & 0.000 & 0.000 & 3831.942 & 3747.393 & 84.549 & 0.000 & 0.000 & 1911.291286848s & 760.226641ms & 760.227 & 2514.107 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 0.09463373617734754 & 3177.761 & 3198.499 & 20.738 & 0.000 & 0.000 & 3680.255 & 4042.547 & 362.292 & 0.000 & 0.000 & 41.786802821s & 768.397829ms & 768.398 & 54.382 \\
Palermo & 2176 & 226215 & 21760 & 217600 & 0.09426541568979013 & 2728.444 & 2778.803 & 50.360 & 0.000 & 0.000 & 1550.607 & 1574.762 & 24.154 & 0.000 & 0.000 & 24.501220676s & 292.959795ms & 292.960 & 83.633 \\
Paris & 11950 & 1823872 & 11950 & 1195000 & 0.09139335888057186 & 4293.460 & 4221.560 & 71.900 & 0.000 & 0.000 & 1520.934 & 1504.678 & 16.256 & 0.000 & 0.000 & 188.500075125s & 269.645485ms & 269.646 & 699.066 \\
Prague & 5147 & 670421 & 51470 & 514700 & 0.09824416888261946 & 3713.296 & 3700.558 & 12.738 & 0.000 & 0.000 & 4261.713 & 4211.862 & 49.851 & 0.000 & 0.000 & 320.869416823s & 817.355201ms & 817.355 & 392.570 \\
Rennes & 1407 & 109075 & 14070 & 140700 & 0.09218482976159778 & 2866.403 & 2859.726 & 6.677 & 0.000 & 0.000 & 1887.561 & 1781.830 & 105.731 & 0.000 & 0.000 & 11.267340629s & 302.578155ms & 302.578 & 37.238 \\
Rome & 7869 & 1051211 & 78690 & 786900 & 0.10014789491273829 & 3903.972 & 3813.015 & 90.957 & 0.000 & 0.000 & 2240.449 & 2243.460 & 3.011 & 0.000 & 0.000 & 604.30576993s & 482.998083ms & 482.998 & 1251.155 \\
Sydney & 24063 & 1265135 & 240630 & 2406300 & 0.10499540645361773 & 6041.169 & 6123.223 & 82.055 & 0.000 & 0.000 & 4381.857 & 4350.762 & 31.094 & 0.000 & 0.000 & 3088.173035359s & 834.930862ms & 834.931 & 3698.717 \\
Toulouse & 3329 & 224354 & 33290 & 332900 & 0.09625095244049287 & 4660.700 & 4623.441 & 37.258 & 0.000 & 0.000 & 3829.167 & 3877.836 & 48.669 & 0.000 & 0.000 & 64.934742017s & 712.400988ms & 712.401 & 91.149 \\
Turku & 1850 & 133512 & 18500 & 185000 & 0.09349636989863719 & 1982.008 & 1966.792 & 15.217 & 0.000 & 0.000 & 1977.662 & 2138.846 & 161.184 & 0.000 & 0.000 & 16.281862453s & 348.496791ms & 348.497 & 46.720 \\
Venice & 1874 & 118519 & 18740 & 187400 & 0.09355767606511502 & 1897.744 & 1910.139 & 12.395 & 0.000 & 0.000 & 3334.041 & 3074.698 & 259.343 & 0.000 & 0.000 & 23.375671649s & 569.717482ms & 569.718 & 41.030 \\
Winnipeg & 5079 & 333882 & 50790 & 507900 & 0.09818393101432848 & 3171.248 & 3181.168 & 9.920 & 0.000 & 0.000 & 2186.970 & 2104.295 & 82.675 & 0.000 & 0.000 & 108.836911176s & 375.544924ms & 375.545 & 289.811 \\
