Kuopio & 549 & 32122 & 5490 & 54900 & 0.08752571322495457 & 1561.357 & 1564.078 & 2.721 & 34.429 & 0.022 & 1627.485 & 1615.668 & 11.817 & 89.193 & 0.055 & 2.07457166s & 22.352207591s & 22352.208 & 0.093 \\
Lisbon & 7073 & 526169 & 70730 & 707300 & 0.09967306472155642 & 1075.165 & 1078.969 & 3.804 & 65.574 & 0.061 & 1640.455 & 1648.814 & 8.359 & 150.435 & 0.091 & 262.259784259s & 28.153857336s & 28153.857 & 9.315 \\
Luxembourg & 1367 & 186752 & 13670 & 136700 & 0.09204555062266086 & 2401.183 & 2398.195 & 2.989 & 30.074 & 0.013 & 1693.977 & 1686.493 & 7.484 & 79.245 & 0.047 & 13.763655653s & 29.54087862s & 29540.879 & 0.466 \\
Melbourne & 19493 & 1098227 & 194930 & 1949300 & 0.10409923662781986 & 8569.033 & 8574.128 & 5.095 & 177.650 & 0.021 & 3831.942 & 3838.228 & 6.286 & 114.347 & 0.030 & 1932.932529146s & 81.371509051s & 81371.509 & 23.754 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 0.09463373617734754 & 3177.761 & 3184.348 & 6.586 & 73.276 & 0.023 & 3680.255 & 3686.319 & 6.064 & 171.881 & 0.047 & 46.238409638s & 70.403958351s & 70403.958 & 0.657 \\
Palermo & 2176 & 226215 & 21760 & 217600 & 0.09426541568979013 & 2728.444 & 2728.326 & 0.118 & 42.313 & 0.016 & 1550.607 & 1543.016 & 7.591 & 33.089 & 0.021 & 24.057262035s & 28.802337256s & 28802.337 & 0.835 \\
Paris & 11950 & 1823872 & 11950 & 1195000 & 0.09139335888057186 & 4293.460 & 4304.713 & 11.253 & 112.983 & 0.026 & 1520.934 & 1527.794 & 6.860 & 74.125 & 0.049 & 207.836117815s & 26.484027078s & 26484.027 & 7.848 \\
Prague & 5147 & 670421 & 51470 & 514700 & 0.09824416888261946 & 3713.296 & 3722.101 & 8.805 & 96.139 & 0.026 & 4261.713 & 4320.463 & 58.750 & 264.854 & 0.061 & 293.243907034s & 79.31751518s & 79317.515 & 3.697 \\
Rennes & 1407 & 109075 & 14070 & 140700 & 0.09218482976159778 & 2866.403 & 2867.713 & 1.310 & 60.238 & 0.021 & 1887.561 & 1906.128 & 18.567 & 97.428 & 0.051 & 11.377638463s & 32.413777671s & 32413.778 & 0.351 \\
Rome & 7869 & 1051211 & 78690 & 786900 & 0.10014789491273829 & 3903.972 & 3898.142 & 5.830 & 58.895 & 0.015 & 2240.449 & 2211.069 & 29.379 & 130.009 & 0.059 & 629.723004596s & 46.282978218s & 46282.978 & 13.606 \\
Sydney & 24063 & 1265135 & 240630 & 2406300 & 0.10499540645361773 & 6041.169 & 6036.269 & 4.900 & 153.040 & 0.025 & 4381.857 & 4395.814 & 13.957 & 184.150 & 0.042 & 2667.39297623s & 84.597969053s & 84597.969 & 31.530 \\
Toulouse & 3329 & 224354 & 33290 & 332900 & 0.09625095244049287 & 4660.700 & 4682.907 & 22.207 & 73.718 & 0.016 & 3829.167 & 3870.654 & 41.487 & 136.010 & 0.035 & 66.977184412s & 75.366977722s & 75366.978 & 0.889 \\
Turku & 1850 & 133512 & 18500 & 185000 & 0.09349636989863719 & 1982.008 & 1981.465 & 0.543 & 39.676 & 0.020 & 1977.662 & 1985.663 & 8.001 & 127.417 & 0.064 & 16.244066532s & 32.910468498s & 32910.469 & 0.494 \\
Venice & 1874 & 118519 & 18740 & 187400 & 0.09355767606511502 & 1897.744 & 1899.143 & 1.399 & 51.200 & 0.027 & 3334.041 & 3314.799 & 19.242 & 182.055 & 0.055 & 23.46873665s & 62.013476641s & 62013.477 & 0.378 \\
Winnipeg & 5079 & 333882 & 50790 & 507900 & 0.09818393101432848 & 3171.248 & 3170.399 & 0.848 & 41.332 & 0.013 & 2186.970 & 2201.192 & 14.222 & 124.294 & 0.056 & 96.226365606s & 46.20615855s & 46206.159 & 2.083 \\
