Kuopio & 549 & 32122 & 5490 & 54900 & 1 & 1543.260 & 1542.501 & 0.758 & 35.206 & 0.023 & 963.902 & 963.134 & 0.768 & 90.177 & 0.094 & 73.429929ms & 3.182089342s & 3182.089 & 0.023 \\
Lisbon & 7073 & 526169 & 70730 & 707300 & 1 & 1066.023 & 1066.843 & 0.820 & 75.170 & 0.070 & 1156.085 & 1151.804 & 4.282 & 128.282 & 0.111 & 18.210897649s & 4.061539721s & 4061.540 & 4.484 \\
Luxembourg & 1367 & 186752 & 13670 & 136700 & 1 & 2405.136 & 2404.725 & 0.411 & 33.495 & 0.014 & 909.470 & 912.389 & 2.919 & 86.624 & 0.095 & 846.65795ms & 4.876439698s & 4876.440 & 0.174 \\
Melbourne & 19493 & 1098227 & 194930 & 1949300 & 1 & 8569.206 & 8562.725 & 6.481 & 172.783 & 0.020 & 1800.190 & 1796.553 & 3.637 & 113.361 & 0.063 & 164.149283266s & 42.488468648s & 42488.469 & 3.863 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 1 & 3171.421 & 3167.629 & 3.792 & 73.370 & 0.023 & 2247.782 & 2238.533 & 9.249 & 168.473 & 0.075 & 2.211313044s & 8.26441147s & 8264.412 & 0.268 \\
Palermo & 2176 & 226215 & 21760 & 217600 & 1 & 2718.609 & 2719.270 & 0.661 & 38.292 & 0.014 & 496.122 & 497.067 & 0.944 & 34.482 & 0.069 & 1.739976998s & 10.458384959s & 10458.385 & 0.166 \\
Paris & 11950 & 1823872 & 11950 & 1195000 & 1 & 4296.455 & 4301.759 & 5.304 & 124.052 & 0.029 & 441.501 & 441.126 & 0.375 & 62.759 & 0.142 & 107.094406866s & 13.506799169s & 13506.799 & 7.929 \\
Prague & 5147 & 670421 & 51470 & 514700 & 1 & 3713.360 & 3715.511 & 2.151 & 101.146 & 0.027 & 3078.589 & 3076.289 & 2.300 & 261.582 & 0.085 & 18.948601481s & 9.09550047s & 9095.501 & 2.083 \\
Rennes & 1407 & 109075 & 14070 & 140700 & 1 & 2879.312 & 2880.444 & 1.132 & 60.897 & 0.021 & 864.149 & 865.563 & 1.413 & 87.363 & 0.101 & 597.616963ms & 5.818717888s & 5818.718 & 0.103 \\
Rome & 7869 & 1051211 & 78690 & 786900 & 1 & 3915.730 & 3914.648 & 1.082 & 70.854 & 0.018 & 817.100 & 807.020 & 10.080 & 137.847 & 0.171 & 53.449581614s & 17.073494797s & 17073.495 & 3.131 \\
Sydney & 24063 & 1265135 & 240630 & 2406300 & 1 & 6058.332 & 6051.764 & 6.568 & 141.553 & 0.023 & 2709.395 & 2713.345 & 3.950 & 178.391 & 0.066 & 234.882329211s & 35.042862384s & 35042.862 & 6.703 \\
Toulouse & 3329 & 224354 & 33290 & 332900 & 1 & 4668.833 & 4668.046 & 0.787 & 81.483 & 0.017 & 2027.361 & 2024.072 & 3.289 & 141.357 & 0.070 & 3.516748684s & 13.768582552s & 13768.583 & 0.255 \\
Turku & 1850 & 133512 & 18500 & 185000 & 1 & 1995.165 & 1994.472 & 0.692 & 37.559 & 0.019 & 1169.335 & 1173.546 & 4.211 & 131.863 & 0.112 & 917.877622ms & 6.367615368s & 6367.615 & 0.144 \\
Venice & 1874 & 118519 & 18740 & 187400 & 1 & 1925.388 & 1926.268 & 0.880 & 55.610 & 0.029 & 2591.814 & 2592.357 & 0.543 & 182.598 & 0.070 & 1.014299507s & 5.692900493s & 5692.901 & 0.178 \\
Winnipeg & 5079 & 333882 & 50790 & 507900 & 1 & 3184.980 & 3184.864 & 0.116 & 41.632 & 0.013 & 1132.216 & 1129.131 & 3.085 & 114.953 & 0.102 & 6.635210824s & 15.967174393s & 15967.174 & 0.416 \\
